grp,pp,S,IDL,IDR,peakVelL,peakVelR,MTL,MTR,accTimeL,accTimeR,decTimeL,decTimeR,accQL,accQR,IPerfL,IPerfR,IPerfEfL,IPerfEfR,HarmonicityL,HarmonicityR,fL,fR,vfTrajCircularityL,vfTrajCircularityR,vfCircularityL,vfCircularityR,q1L,q1R,q2L,q2R,q3L,q3R,q4L,q4R,maxangleL,maxangleR,MI,rho,flsPC,flsAmp,phDiffMean,phDiffStd,d4D,d3D,d2D,d1D,minPeakDelay,minPeakDelayNorm
1,8,2,2,2,0.85797,0.85108,1.383,1.368,0.474,0.474,0.91,0.917,0.34772,0.34868,3.8481,2.924,4.1198,0.4298,0.087725,0.047618,0.3522,0.3522,0.78732,0.78397,0.33643,0.32606,0.92816,0.89695,0.69796,0.70604,0.92693,0.9122,0.71727,0.72098,3.1416,1.6809,0.7862,1,0.99882,0.65031,-0.030476,0.0019932,1.2553,0.27406,1.1451,-0.029953,0,0
1,8,2,2,3,0.82326,0.85351,1.587,1.5665,0.5635,0.619,1.031,0.9455,0.36247,0.36739,3.3535,3.3974,3.5484,0.9785,0.076056,0.05386,0.31672,0.31672,0.78195,0.81227,0.32214,0.2984,0.90977,0.91559,0.69305,0.69444,0.91231,0.90436,0.74508,0.78687,2.7179,2.0444,0.78113,1,0.99917,0.55712,-0.017177,0.0020723,1.266,0.20016,1.193,-0.02079,0.013,0.016383
1,8,2,2,3,0.81973,0.82078,1.751,1.7475,0.592,0.6,1.115,1.14,0.35459,0.34405,3.0394,3.0456,3.2425,0.97017,0.079098,0.046005,0.30307,0.30307,0.78781,0.76143,0.31724,0.32048,0.89812,0.91445,0.69955,0.67755,0.92029,0.88725,0.69305,0.71664,3.0603,2.717,0.77166,1,0.99929,0.57202,-0.0047911,0.0014896,1.2698,0.16709,1.2028,-0.0060436,-0.008,-0.0091376
1,8,2,2,3,0.82587,0.79937,1.6,1.62,0.573,0.558,1.043,1.045,0.36517,0.33682,3.3262,3.2851,3.582,1.2256,0.092816,0.061318,0.31137,0.31137,0.78349,0.75364,0.31728,0.33414,0.85872,0.86905,0.68922,0.66459,0.93434,0.91441,0.74426,0.73513,2.1706,2.5846,0.78371,1,0.99992,0.56327,-0.026538,0.0015108,1.2771,0.18312,1.2065,-0.022679,0.004,0.005
1,8,3,1,1,0.85309,0.85727,0.241,0.241,0.1315,0.1265,0.114,0.119,0.53678,0.52105,10.786,10.786,9.4622,-5.0911,1,1,2.0419,2.0419,0.84284,0.83675,0.2316,0.13827,0.69137,0.76351,0.88555,0.79254,0.88574,0.86306,0.78837,0.9145,0.74985,0.95654,0.73257,1,0.98909,0.85306,-0.037029,0.020228,1.16,0.90127,0.73372,-0.02057,0.0035,0.029046
1,8,3,1,1,0.86681,0.90406,0.238,0.237,0.131,0.128,0.108,0.11,0.53252,0.53942,10.922,10.968,11.708,-5.4048,1,1,2.1307,2.1307,0.84869,0.88562,0.15609,0.16425,0.76458,0.91048,0.9341,0.86612,0.9239,0.81735,0.84012,0.94008,0.7573,0.89584,0.74285,1,0.98733,0.69077,-0.056862,0.013294,1.1991,0.93825,0.76843,-0.041199,0.005,0.042017
1,8,3,1,1,0.78609,0.88107,0.247,0.246,0.147,0.133,0.114,0.119,0.55839,0.53405,10.524,10.567,11.643,-3.3728,1,1,2.0345,2.0345,0.77715,0.85805,0.11638,0.11853,0.67904,0.84675,0.8268,0.83456,0.8385,0.82687,0.77446,0.91328,0.59618,0.75751,0.73794,1,0.99738,0.8182,0.017365,0.010871,1.1583,0.86328,0.77347,0.033247,-0.002,-0.016194
1,8,3,1,2,0.93805,0.87976,0.558,0.557,0.284,0.28,0.275,0.287,0.50783,0.48375,4.6585,7.1813,7.1485,0.021869,1,1,0.90144,0.90144,0.90045,0.86528,0.19102,0.18135,0.90081,0.88757,0.87524,0.88465,0.87741,0.841,0.91682,0.83631,1.2352,1.3069,0.75241,1,0.99496,0.97988,0.014693,0.0052309,1.2308,0.8341,0.88454,0.017569,-0.004,-0.014337
1,8,3,1,2,0.84773,0.88471,0.519,0.5145,0.257,0.262,0.2695,0.258,0.49362,0.4999,5.0086,7.7747,7.6699,0.33494,1,1,0.93587,0.93587,0.83377,0.87877,0.16943,0.15723,0.83215,0.90908,0.82494,0.90647,0.83441,0.85012,0.83626,0.8578,1.0741,1.1039,0.75522,1,0.9704,0.95306,-0.014964,0.0044033,1.2184,0.83221,0.87983,-0.018435,0.002,0.0077071
1,8,3,1,2,0.91743,0.87115,0.493,0.499,0.256,0.256,0.24,0.243,0.5169,0.51357,5.2727,8.016,6.3297,0.67108,1,1,1.0173,1.0173,0.91274,0.87773,0.20239,0.1692,0.91785,0.91545,0.85518,0.88602,0.80305,0.8278,0.9321,0.86927,1.0751,1.2927,0.711,1,0.97491,0.97845,0.028877,0.01117,1.2502,0.88201,0.86832,0.032657,-0.001,-0.0040568
1,8,3,1,3,0.7952,0.84303,1.0065,1.0075,0.373,0.3725,0.616,0.649,0.37299,0.36985,2.5828,5.2824,4.8954,1.0981,0.051528,0.063402,0.48828,0.48828,0.77029,0.82233,0.27941,0.30233,0.83969,0.90167,0.71167,0.72297,0.86528,0.89701,0.72848,0.79059,1.6384,1.5708,0.79054,1,0.99977,0.77846,0.030462,0.0018754,1.2336,0.35213,1.1148,0.024846,-0.004,-0.0079483
1,8,3,1,3,0.87382,0.89703,1.1845,1.181,0.448,0.4525,0.735,0.7435,0.38884,0.37839,2.1946,4.5063,3.5807,1.108,0.091161,0.13743,0.41316,0.41316,0.82762,0.82798,0.24512,0.32304,0.90958,0.96261,0.78958,0.79308,0.87999,0.87019,0.75247,0.76579,1.3392,1.5708,0.76565,1,0.99491,0.65563,-0.031698,0.0038857,1.2319,0.47739,1.0549,-0.025027,0.017,0.028704
1,8,3,1,3,0.83744,0.88192,1.034,1.029,0.399,0.398,0.639,0.637,0.37806,0.38553,2.514,5.1719,4.3382,1.1917,0.097076,0.11911,0.48828,0.48828,0.82242,0.83872,0.25792,0.2821,0.87321,0.95471,0.77342,0.79563,0.89334,0.88032,0.77556,0.78681,1.4496,1.4273,0.79104,1,0.98366,0.69836,-0.047997,0.0037184,1.2397,0.53573,1.048,-0.037804,0.013,0.025145
1,8,3,2,1,0.89458,0.89708,1.096,1.123,0.4075,0.4505,0.7055,0.663,0.36812,0.40987,4.8558,2.3148,5.1132,0.09067,0.092015,0.086754,0.44389,0.44389,0.84232,0.84057,0.31435,0.2959,0.92583,0.90929,0.7764,0.74212,0.93187,0.8845,0.7461,0.8217,1.5976,1.4398,0.84949,1,0.99829,0.7705,-0.047044,0.0026639,1.2291,0.40888,1.0816,-0.038075,0.0375,0.068431
1,8,3,2,1,0.88482,0.86836,1.175,1.165,0.426,0.47,0.747,0.719,0.35871,0.39547,4.5293,2.2313,4.5384,0.30409,0.076956,0.061921,0.42969,0.42969,0.83709,0.84228,0.28565,0.26587,0.93198,0.92089,0.79076,0.76457,0.91201,0.87768,0.73559,0.79487,3.0714,1.5214,0.78421,1,0.99511,0.77441,-0.03686,0.0032436,1.2385,0.41463,1.0853,-0.037429,0.013,0.022128
1,8,3,2,1,0.78006,0.7195,1.1475,1.1795,0.381,0.4385,0.7595,0.739,0.35049,0.36357,4.6379,2.204,4.6439,0.085073,0.058341,0.040471,0.41853,0.41853,0.73509,0.72403,0.28832,0.25609,0.85922,0.81007,0.68332,0.62979,0.85659,0.77431,0.6765,0.68465,2.379,2.371,0.75819,1,0.99969,0.69993,-0.065811,0.0030144,1.1869,0.27599,1.1123,-0.051579,0.017,0.02963
1,8,3,2,2,0.85535,0.86321,1.359,1.341,0.4895,0.4805,0.8895,0.8775,0.35788,0.3569,3.9161,2.9828,4.1426,0.47791,0.072666,0.056163,0.35903,0.35903,0.78672,0.81584,0.32122,0.33567,0.9174,0.92877,0.73324,0.75485,0.89829,0.91626,0.731,0.77283,3.0421,3.1416,0.77351,1,0.99821,0.60735,-0.052884,0.0032612,1.2637,0.32673,1.1359,-0.042948,0.016,0.023547
1,8,3,2,2,0.88479,0.83613,1.2905,1.2875,0.4425,0.4855,0.822,0.8115,0.35337,0.38425,4.1239,3.1068,4.1755,0.41009,0.12307,0.084192,0.38752,0.38752,0.84419,0.79277,0.31841,0.31626,0.94141,0.89812,0.79539,0.7343,0.92512,0.86843,0.73355,0.74281,1.975,1.4839,0.79031,1,0.99963,0.68649,-0.050908,0.0026709,1.2565,0.44229,1.0833,-0.045773,0.0225,0.03487
1,8,3,2,2,0.88093,0.88929,1.311,1.3095,0.434,0.4795,0.8745,0.827,0.33382,0.36534,4.0595,3.0546,4.3955,0.45414,0.075714,0.065891,0.37287,0.37287,0.81108,0.82424,0.36183,0.29746,0.93398,0.91504,0.71684,0.72314,0.93805,0.87785,0.73121,0.76574,2.8598,1.5708,0.82484,1,0.99986,0.66287,-0.065168,0.0028243,1.2546,0.3514,1.1033,-0.061808,0.0375,0.057208
1,8,3,2,3,0.86842,0.82238,1.457,1.4375,0.523,0.533,0.9375,0.938,0.35354,0.36928,3.6527,3.7022,3.9897,1.0355,0.061648,0.042654,0.33908,0.33908,0.80569,0.80182,0.33777,0.28691,0.90351,0.89445,0.71613,0.69446,0.94046,0.90802,0.74449,0.75691,3.1416,2.4537,0.83465,1,0.99808,0.5791,-0.032286,0.0020283,1.2673,0.22718,1.1805,-0.02387,0.0085,0.011668
1,8,3,2,3,0.83184,0.87924,1.4335,1.493,0.501,0.521,0.957,0.9285,0.3494,0.35446,3.7126,3.5646,3.8019,0.99916,0.090396,0.057242,0.33908,0.33908,0.77912,0.8029,0.31986,0.33326,0.90049,0.93343,0.7014,0.75102,0.92389,0.90637,0.71178,0.74066,3.0483,2.0977,0.79109,1,0.99955,0.59398,-0.055072,0.0026471,1.2611,0.28278,1.1483,-0.04914,0.0025,0.003488
1,8,3,2,3,0.83428,0.88392,1.364,1.388,0.4655,0.5235,0.9,0.868,0.34534,0.37566,3.9018,3.8343,4.0596,1.0341,0.075544,0.035435,0.37435,0.37435,0.81301,0.84055,0.31854,0.29241,0.88986,0.92635,0.71475,0.76849,0.928,0.90654,0.7335,0.76766,2.3436,2.2113,0.79288,1,0.99779,0.62419,-0.064408,0.0036448,1.2725,0.29891,1.1596,-0.050716,0.0445,0.065249
1,9,1,1,1,0.83002,0.851,0.755,0.754,0.343,0.2905,0.435,0.457,0.44461,0.37823,3.443,3.4476,4.5482,-0.15157,0.5062,0.29822,0.66817,0.66817,0.79592,0.82268,0.21674,0.22282,0.78081,0.87106,0.75956,0.78347,0.8605,0.87568,0.78438,0.76908,1.5249,1.4295,0.78735,1,0.98267,0.84834,-0.12006,0.010417,1.1674,0.76293,0.84019,-0.11303,0.0145,0.038411
1,9,1,1,1,0.87242,0.87618,0.559,0.559,0.273,0.265,0.288,0.296,0.47711,0.47475,4.6502,4.6502,5.5877,-1.19,1,1,0.90422,0.94039,0.82838,0.86852,0.15378,0.16224,0.77604,0.8476,0.85791,0.86414,0.86887,0.90579,0.7789,0.82494,1.2271,1.2061,0.76185,1,0.98615,0.9747,0.025245,0.0045033,1.1849,0.87023,0.79327,0.032943,-0.009,-0.0322
1,9,1,1,1,0.79956,0.83068,0.426,0.425,0.218,0.211,0.207,0.221,0.50488,0.48541,6.102,6.1164,7.312,-1.4406,1,1,1.1626,1.1626,0.80124,0.80966,0.14258,0.13405,0.74861,0.81487,0.85322,0.8018,0.83261,0.80761,0.768,0.81323,1.0494,1.1894,0.77208,1,0.9994,0.98624,0.045174,0.0055601,1.1642,0.80703,0.81164,0.041699,-0.008,-0.037559
1,9,1,1,2,0.85809,0.85251,0.9205,0.9235,0.355,0.3445,0.5705,0.572,0.3823,0.38118,2.824,4.3314,4.3896,0.55783,0.1868,0.19483,0.53074,0.53074,0.8642,0.84359,0.23274,0.23933,0.93119,0.92002,0.79348,0.78688,0.88889,0.89789,0.83059,0.77285,1.217,1.3714,0.75662,1,0.99123,0.76579,-0.042356,0.0091729,1.227,0.75263,0.92524,-0.033332,-0.0005,-0.0010864
1,9,1,1,2,0.9066,0.87971,0.774,0.771,0.3255,0.319,0.445,0.4555,0.42243,0.41111,3.3585,5.1881,4.4505,-0.058385,0.50496,0.34096,0.64248,0.64248,0.87595,0.83964,0.18955,0.22786,0.89738,0.87933,0.85739,0.81659,0.89851,0.89287,0.8251,0.80519,1.2419,1.3069,0.74927,1,0.98591,0.83926,-0.018629,0.007745,1.2085,0.7877,0.8918,-0.0090965,-0.0105,-0.027132
1,9,1,1,2,0.89646,0.90844,0.6915,0.6915,0.3055,0.305,0.3855,0.3885,0.43295,0.43674,3.7592,5.7845,5.3511,0.16729,1,0.50446,0.73982,0.73982,0.86927,0.86959,0.18159,0.19446,0.87595,0.90693,0.84757,0.82734,0.90495,0.88901,0.84703,0.82928,1.2086,1.2125,0.74629,1,0.99821,0.93844,0.0061966,0.0055584,1.2322,0.82261,0.90008,0.016352,-0.0075,-0.021692
1,9,1,1,3,0.78064,0.79956,1.424,1.4475,0.488,0.458,0.935,0.9755,0.34063,0.32127,1.8257,3.6771,2.622,0.80456,0.063847,0.067536,0.35807,0.35807,0.77661,0.79374,0.25664,0.31986,0.84816,0.92805,0.7684,0.74412,0.86845,0.89686,0.65797,0.70088,1.5708,1.5708,0.74619,1,0.98153,0.54307,-0.041584,0.0084498,1.1759,0.5627,0.96763,-0.020373,-0.0005,-0.00070225
1,9,1,1,3,0.8118,0.76669,1.272,1.278,0.4195,0.4275,0.84,0.8585,0.33531,0.33561,2.0436,4.1644,2.5035,0.98135,0.087708,0.070804,0.39673,0.39673,0.75161,0.78957,0.23938,0.31118,0.85631,0.89732,0.69286,0.7483,0.75918,0.84324,0.72339,0.64911,3.1416,1.5708,0.73464,1,0.93133,0.50553,-0.053706,0.017489,1.1439,0.56022,0.95973,-0.027489,-0.007,-0.011006
1,9,1,1,3,0.79525,0.87429,1.194,1.198,0.416,0.426,0.789,0.767,0.33683,0.35782,2.1771,4.4423,2.8579,0.73807,0.14045,0.11467,0.40537,0.40537,0.75678,0.82479,0.25421,0.27475,0.86664,0.91274,0.69521,0.78271,0.77872,0.89724,0.73412,0.74442,1.3721,1.5367,0.74055,1,0.95449,0.54796,0.015981,0.010967,1.1711,0.61087,0.93996,0.008172,-0.013,-0.021776
1,9,1,2,1,0.76322,0.78043,1.4365,1.435,0.4935,0.4815,0.912,0.9215,0.35735,0.34328,3.7051,1.8119,3.6762,-0.20262,0.083316,0.085996,0.35652,0.35652,0.77345,0.74535,0.29358,0.29912,0.87946,0.83596,0.72314,0.70111,0.84524,0.81534,0.69177,0.65243,1.7687,1.2412,0.76357,1,0.99921,0.64973,-0.092116,0.0090864,1.1892,0.5004,1.0096,-0.071665,0.0075,0.010442
1,9,1,2,1,0.81345,0.82784,1.328,1.33,0.433,0.4135,0.8885,0.9145,0.32682,0.31548,4.0075,1.9545,3.9109,-0.42875,0.096167,0.083008,0.36439,0.36439,0.8249,0.78914,0.3139,0.28746,0.90146,0.86572,0.71941,0.73095,0.93922,0.89578,0.77111,0.70643,1.5516,1.5708,0.81689,1,0.98802,0.71908,-0.13653,0.0098257,1.2063,0.59395,0.98571,-0.11262,0.019,0.028614
1,9,1,2,1,0.87547,0.73134,1.318,1.291,0.437,0.412,0.848,0.865,0.33602,0.32,4.0379,2.0135,3.9492,-1.1684,0.082369,0.073252,0.38726,0.38726,0.84853,0.68594,0.27227,0.30179,0.91848,0.75227,0.77683,0.7271,0.92692,0.83998,0.78896,0.52099,1.5708,1.5708,0.75113,1,0.93717,0.83454,-0.12672,0.020451,1.1305,0.61831,0.91884,-0.078182,0.007,0.010622
1,9,1,2,2,0.79618,0.804,1.5,1.5545,0.484,0.4585,1.0395,1.0815,0.31505,0.31009,3.548,2.5732,3.4114,0.04235,0.066902,0.053243,0.30438,0.30438,0.79665,0.78051,0.32451,0.30537,0.91408,0.87009,0.72201,0.7161,0.90038,0.87111,0.70735,0.70753,2.1187,1.6993,0.76765,1,0.99982,0.5593,-0.11975,0.021808,1.203,0.49961,1.0217,-0.075973,0.0085,0.011333
1,9,1,2,2,0.8255,0.75569,1.6675,1.7645,0.5495,0.548,1.1305,1.165,0.32154,0.31883,3.1916,2.2672,3.1831,0.093687,0.049363,0.042904,0.28884,0.28884,0.76685,0.77629,0.32349,0.30661,0.93123,0.8838,0.73086,0.70093,0.86623,0.81591,0.69184,0.60324,2.6887,1.5708,0.79125,1,0.99696,0.56773,-0.11326,0.013276,1.2182,0.32938,1.1007,-0.065229,0.039,0.046777
1,9,1,2,2,0.88379,0.83509,1.4665,1.457,0.4565,0.4405,0.996,1.003,0.31642,0.30853,3.629,2.7454,3.7239,-0.016971,0.050915,0.035227,0.32106,0.32106,0.82427,0.7626,0.36093,0.32238,0.9499,0.89864,0.75795,0.73438,0.93568,0.86144,0.76504,0.65854,1.6655,1.5708,0.77641,1,0.99425,0.63339,-0.12193,0.013974,1.221,0.47485,1.0339,-0.089029,0.0105,0.01432
1,9,1,2,3,0.76448,0.74629,2.036,1.991,0.665,0.621,1.352,1.364,0.33223,0.33104,2.6139,2.673,2.5671,0.63485,0.070626,0.054789,0.23872,0.23872,0.75611,0.71421,0.31219,0.38061,0.90075,0.88087,0.6936,0.69215,0.87046,0.80708,0.64876,0.58138,3.1416,3.0547,0.75853,1,0.99896,0.46327,-0.092513,0.017851,1.2049,0.30703,1.1026,-0.04591,0.002,0.0019646
1,9,1,2,3,0.76716,0.77002,1.978,1.902,0.701,0.646,1.3475,1.283,0.34044,0.33634,2.6906,2.7981,2.5876,0.55538,0.075911,0.049969,0.25647,0.25647,0.72359,0.69436,0.34717,0.37509,0.89146,0.87943,0.6972,0.73558,0.79463,0.77087,0.61362,0.58909,2.4381,3.1416,0.77021,1,0.9951,0.44659,-0.092564,0.010088,1.1939,0.28055,1.1066,-0.060726,0.0425,0.042973
1,9,1,2,3,0.82753,0.78157,1.913,1.887,0.63,0.628,1.313,1.324,0.32631,0.32894,2.782,2.8203,3.0373,0.64299,0.076906,0.044009,0.24414,0.24414,0.78321,0.74507,0.3658,0.33805,0.95075,0.92643,0.72457,0.74498,0.89898,0.80351,0.71484,0.60436,3.1416,2.3274,0.83807,1,0.99856,0.4426,-0.13743,0.013031,1.2446,0.28271,1.1575,-0.081753,0.043,0.044956
1,9,2,1,1,0.86674,0.86448,0.286,0.285,0.151,0.1485,0.1385,0.138,0.5234,0.52288,9.0891,9.121,10.911,-1.3394,1,1,1.7439,1.7439,0.85409,0.86791,0.18346,0.13531,0.74759,0.88379,0.97111,0.88615,0.88204,0.81832,0.77601,0.87899,1.3139,0.92292,0.79612,1,0.99128,0.9157,0.087605,0.0069257,1.2043,0.89569,0.82284,0.08583,-0.0085,-0.059441
1,9,2,1,1,0.84831,0.85317,0.2945,0.298,0.1555,0.1585,0.14,0.1375,0.52396,0.53062,8.8267,8.723,11.478,-1.572,1,1,1.6741,1.6741,0.83745,0.84725,0.17153,0.12764,0.7819,0.81651,0.8652,0.86751,0.8432,0.84213,0.84628,0.8635,0.9399,1.0498,0.76663,1,0.99602,0.91427,0.10681,0.012422,1.191,0.88211,0.80382,0.084131,-0.007,-0.047538
1,9,2,1,1,0.8721,0.8737,0.315,0.314,0.167,0.1695,0.149,0.1445,0.5303,0.53469,8.2523,8.2785,9.5307,-2.3495,1,1,1.5625,1.5625,0.85356,0.86606,0.2016,0.13902,0.8003,0.84813,0.88018,0.85871,0.90518,0.84478,0.86238,0.89791,1.0599,0.88435,0.74146,1,0.98826,0.95721,-0.00032305,0.0096238,1.2095,0.91772,0.78928,0.014177,-0.001,-0.0063492
1,9,2,1,2,0.83201,0.8834,0.478,0.4725,0.233,0.238,0.2445,0.2405,0.46384,0.47823,5.4382,8.4657,8.2101,0.4888,1,1,1.0579,1.0579,0.81732,0.86905,0.16312,0.17191,0.77847,0.84474,0.80185,0.84986,0.8783,0.90376,0.81868,0.8671,1.181,1.3156,0.75094,1,0.99887,0.99947,-0.010215,0.0038409,1.1991,0.78207,0.87319,-0.021962,0.0025,0.01046
1,9,2,1,2,0.85119,0.85229,0.5305,0.5205,0.2435,0.244,0.28,0.285,0.464,0.45946,4.9001,7.6849,6.3229,-0.026033,1,0.55922,1.0141,1.0141,0.82067,0.83866,0.17988,0.19803,0.79425,0.83995,0.7318,0.82446,0.8706,0.85695,0.86181,0.82668,1.3359,1.2106,0.74972,1,0.97953,0.98212,-0.046912,0.013243,1.1749,0.76637,0.86565,-0.040443,0.0035,0.013195
1,9,2,1,2,0.85568,0.8897,0.497,0.501,0.25,0.239,0.264,0.267,0.48127,0.47348,5.2303,7.984,7.6451,0.064998,1,1,1.0173,1.0173,0.84535,0.88201,0.19916,0.16898,0.82728,0.90389,0.80987,0.87312,0.88759,0.87729,0.86055,0.86466,1.1609,1.0951,0.75048,1,0.99258,0.9945,-0.029287,0.0069808,1.2273,0.79708,0.90455,-0.01708,0.003,0.012072
1,9,2,1,3,0.86131,0.84701,1.108,1.111,0.334,0.327,0.7585,0.7685,0.30321,0.29743,2.3461,4.7902,2.705,1.4776,0.051309,0.066834,0.42614,0.42614,0.78272,0.80477,0.29432,0.35348,0.83312,0.9559,0.75879,0.73069,0.93968,0.933,0.65071,0.72844,1.3919,1.5708,0.75066,1,0.93703,0.54459,-0.016788,0.0076592,1.1838,0.58549,0.96809,-0.014498,-0.0145,-0.026173
1,9,2,1,3,0.83275,0.83563,0.984,0.965,0.3305,0.322,0.638,0.6555,0.34336,0.33458,2.6418,5.515,2.6559,0.061807,0.11222,0.076152,0.51592,0.51592,0.78485,0.76586,0.27528,0.31675,0.88145,0.85339,0.66252,0.69192,0.80814,0.83045,0.73999,0.68632,3.1416,1.8072,0.75793,1,0.99542,0.82103,-0.097368,0.021604,1.0619,0.54969,0.85355,-0.058738,0.0035,0.0071138
1,9,2,1,3,0.79122,0.89456,1.0115,1,0.3455,0.325,0.6515,0.6705,0.34752,0.32785,2.5699,5.3219,3.8089,0.96778,0.097839,0.07903,0.49825,0.49825,0.76704,0.83403,0.25967,0.3212,0.8419,0.92097,0.64809,0.751,0.87468,0.95175,0.74783,0.767,1.3808,1.5087,0.74238,1,0.98422,0.7108,0.029452,0.0115,1.1991,0.54201,0.98022,0.0102,-0.02,-0.039545
1,9,2,2,1,0.89574,0.89684,1.174,1.165,0.341,0.339,0.806,0.814,0.29746,0.29556,4.5332,2.2313,4.7005,-0.032972,0.052322,0.068961,0.40838,0.40838,0.81058,0.79482,0.35097,0.28353,0.92361,0.96609,0.75233,0.70241,0.97048,0.88452,0.74846,0.72108,2.3418,1.4007,0.88838,1,0.99663,0.74071,-0.087392,0.0056447,1.2144,0.58599,0.97572,-0.075924,0.006,0.010221
1,9,2,2,1,0.8147,0.85323,1.0825,1.0755,0.3435,0.368,0.726,0.706,0.33848,0.34815,4.9163,2.417,5.2594,-1.3375,0.083402,0.077194,0.46064,0.46064,0.83319,0.82262,0.34368,0.28621,0.87637,0.80646,0.72964,0.80094,0.96118,0.92149,0.76398,0.67404,1.5708,1.3543,0.74835,1,0.93554,0.91405,-0.11027,0.023607,1.1745,0.5887,0.96959,-0.080546,0.0285,0.052656
1,9,2,2,1,0.81676,0.87664,1.0365,1.008,0.348,0.34,0.663,0.681,0.3479,0.33989,5.1346,2.5788,5.1983,-1.2527,0.12273,0.11949,0.49867,0.49867,0.79601,0.82326,0.32646,0.26293,0.84065,0.81419,0.73415,0.7613,0.95195,0.92814,0.7747,0.68728,1.5708,1.4601,0.7639,1,0.93155,0.94928,-0.11609,0.014151,1.1472,0.5984,0.92608,-0.090975,0.016,0.030873
1,9,2,2,2,0.77247,0.84613,1.1325,1.134,0.369,0.338,0.7525,0.815,0.32978,0.29974,4.6998,3.5273,5.003,0.39281,0.051333,0.044831,0.4534,0.4534,0.80031,0.79359,0.36029,0.29449,0.85772,0.89518,0.67761,0.68399,0.93451,0.89748,0.71316,0.71467,2.0157,1.6725,0.77371,1,0.99824,0.7758,-0.064301,0.0078962,1.2284,0.47421,1.0527,-0.031359,-0.0105,-0.018543
1,9,2,2,2,0.90465,0.87598,1.156,1.157,0.363,0.334,0.786,0.82,0.31631,0.29225,4.6037,3.4572,4.7365,0.46969,0.043526,0.038908,0.43194,0.43194,0.81138,0.80604,0.37116,0.34785,0.91482,0.93376,0.72504,0.73515,0.97804,0.93139,0.74929,0.72853,2.3393,1.5708,0.80274,1,0.99948,0.74337,-0.093381,0.0082098,1.2399,0.51069,1.0249,-0.064802,0.008,0.013841
1,9,2,2,2,0.67522,0.78163,1.257,1.2585,0.3925,0.35,0.854,0.8935,0.3206,0.28578,4.2338,3.1784,4.4788,0.48587,0.065654,0.035849,0.39786,0.39786,0.701,0.74805,0.36727,0.34386,0.75739,0.88881,0.5863,0.65718,0.86305,0.91334,0.64793,0.71473,1.7243,1.5042,0.89097,1,0.99983,0.67885,-0.1302,0.0095185,1.1871,0.41254,1.0416,-0.093151,0.0135,0.02148
1,9,2,2,3,0.75128,0.8573,1.3995,1.3965,0.456,0.4495,0.9435,0.907,0.32526,0.34103,3.8048,3.8109,4.1637,0.84358,0.075578,0.04738,0.3522,0.3522,0.72969,0.80974,0.3517,0.31514,0.79612,0.92027,0.60033,0.75108,0.94264,0.90504,0.72221,0.74427,3.1416,1.5326,0.78761,1,0.99963,0.63654,-0.079571,0.0073897,1.2479,0.35665,1.1184,-0.057766,0.0375,0.053591
1,9,2,2,3,0.79976,0.87879,1.4,1.409,0.459,0.449,0.935,0.94,0.32549,0.32071,3.8014,3.7771,3.7089,0.70728,0.069119,0.030181,0.35095,0.35095,0.79495,0.80692,0.33912,0.32113,0.83099,0.93858,0.61196,0.75185,0.93674,0.93296,0.72214,0.72851,1.9311,2.7533,0.75204,1,0.99854,0.59992,-0.031377,0.0077721,1.2319,0.36934,1.0847,-0.033092,0.012,0.017143
1,9,2,2,3,0.74079,0.839,1.441,1.536,0.486,0.496,1.019,0.98,0.32695,0.33477,3.6932,3.4648,3.7235,0.7778,0.072438,0.047871,0.31595,0.31595,0.69147,0.78123,0.34676,0.31694,0.80101,0.89823,0.5764,0.73163,0.89442,0.89992,0.69005,0.69097,2.3162,2.6375,0.73608,1,0.99544,0.53151,-0.10814,0.019698,1.2243,0.30037,1.1318,-0.056024,0.022,0.030534
1,9,3,1,1,0.83802,0.90336,0.304,0.301,0.158,0.1555,0.1435,0.144,0.51897,0.51466,8.5509,8.6361,10.49,-1.0213,1,1,1.6741,1.6741,0.82957,0.90258,0.13644,0.12986,0.75372,0.91559,0.86309,0.88255,0.83738,0.85465,0.80666,0.91899,0.86977,0.90615,0.79159,1,0.93962,0.98704,0.12876,0.012091,1.2099,0.89979,0.81497,0.11734,-0.013,-0.085526
1,9,3,1,1,0.88481,0.90426,0.2805,0.2785,0.144,0.145,0.1355,0.1345,0.51331,0.51641,9.2673,9.3341,13.275,-2.4536,1,1,1.8029,1.8029,0.8487,0.88232,0.11634,0.11087,0.83528,0.84882,0.87044,0.91825,0.84687,0.86867,0.85794,0.87227,1.1122,0.89233,0.899,1,0.99935,0.86333,0.17374,0.0087214,1.2158,0.92067,0.80144,0.14317,-0.013,-0.092692
1,9,3,1,1,0.83106,0.83671,0.2385,0.239,0.126,0.13,0.114,0.112,0.53709,0.53507,10.899,10.876,15.084,-4.652,1,1,2.1307,2.1307,0.81433,0.83059,0.11038,0.11815,0.81201,0.81802,0.84823,0.80981,0.80843,0.80161,0.79874,0.84815,0.64465,0.62016,0.71497,1,0.99049,0.7046,0.17418,0.02642,1.1671,0.89636,0.77597,0.16537,-0.011,-0.092243
